"","Respondent","experiment","Choice_Set","Choice","alternative","Philips","Krups","Capacity5","Capacity10","Price59","Price79","Grinder","Filter","urb"
"3432",143,1144,8,FALSE,3,0,1,1,0,0,1,1,0,0
"3433",144,1145,1,FALSE,1,0,1,0,0,0,1,0,1,1
"3434",144,1145,1,TRUE,2,1,0,0,0,0,1,1,1,1
"3435",144,1145,1,FALSE,3,0,1,1,0,0,1,1,0,1
"3436",144,1146,2,FALSE,1,0,1,0,1,0,0,0,0,1
"3437",144,1146,2,TRUE,2,0,0,0,1,0,1,1,1,1
"3438",144,1146,2,FALSE,3,0,1,1,0,0,1,1,0,1
"3439",144,1147,3,TRUE,1,0,0,0,0,1,0,0,0,1
"3440",144,1147,3,FALSE,2,1,0,0,1,1,0,1,0,1
"3441",144,1147,3,FALSE,3,0,1,1,0,0,1,1,0,1
"3442",144,1148,4,TRUE,1,0,0,0,1,0,1,0,1,1
"3443",144,1148,4,FALSE,2,0,0,0,0,0,0,1,0,1
"3444",144,1148,4,FALSE,3,0,1,1,0,0,1,1,0,1
"3445",144,1149,5,TRUE,1,0,1,0,0,0,1,1,0,1
"3446",144,1149,5,FALSE,2,1,0,1,0,0,0,0,1,1
"3447",144,1149,5,FALSE,3,0,1,1,0,0,1,1,0,1
"3448",144,1150,6,FALSE,1,0,0,1,0,0,1,0,0,1
"3449",144,1150,6,TRUE,2,0,0,0,0,0,0,1,1,1
"3450",144,1150,6,FALSE,3,0,1,1,0,0,1,1,0,1
"3451",144,1151,7,FALSE,1,0,0,1,0,0,1,1,0,1
"3452",144,1151,7,TRUE,2,1,0,0,0,0,1,0,0,1
"3453",144,1151,7,FALSE,3,0,1,1,0,0,1,1,0,1
"3454",144,1152,8,FALSE,1,0,1,1,0,1,0,1,1,1
"3455",144,1152,8,TRUE,2,0,0,0,0,1,0,0,1,1
"3456",144,1152,8,FALSE,3,0,1,1,0,0,1,1,0,1
"3457",145,1153,1,FALSE,1,0,1,0,0,0,1,0,1,1
"3458",145,1153,1,TRUE,2,1,0,0,0,0,1,1,1,1
"3459",145,1153,1,FALSE,3,0,1,1,0,0,1,1,0,1
"3460",145,1154,2,FALSE,1,0,1,0,1,0,0,0,0,1
"3461",145,1154,2,TRUE,2,0,0,0,1,0,1,1,1,1
"3462",145,1154,2,FALSE,3,0,1,1,0,0,1,1,0,1
"3463",145,1155,3,FALSE,1,0,0,0,0,1,0,0,0,1
"3464",145,1155,3,TRUE,2,1,0,0,1,1,0,1,0,1
"3465",145,1155,3,FALSE,3,0,1,1,0,0,1,1,0,1
"3466",145,1156,4,FALSE,1,0,0,0,1,0,1,0,1,1
"3467",145,1156,4,TRUE,2,0,0,0,0,0,0,1,0,1
"3468",145,1156,4,FALSE,3,0,1,1,0,0,1,1,0,1
"3469",145,1157,5,FALSE,1,0,1,0,0,0,1,1,0,1
"3470",145,1157,5,TRUE,2,1,0,1,0,0,0,0,1,1
"3471",145,1157,5,FALSE,3,0,1,1,0,0,1,1,0,1
"3472",145,1158,6,FALSE,1,0,0,1,0,0,1,0,0,1
"3473",145,1158,6,TRUE,2,0,0,0,0,0,0,1,1,1
"3474",145,1158,6,FALSE,3,0,1,1,0,0,1,1,0,1
"3475",145,1159,7,TRUE,1,0,0,1,0,0,1,1,0,1
"3476",145,1159,7,FALSE,2,1,0,0,0,0,1,0,0,1
"3477",145,1159,7,FALSE,3,0,1,1,0,0,1,1,0,1
"3478",145,1160,8,FALSE,1,0,1,1,0,1,0,1,1,1
"3479",145,1160,8,TRUE,2,0,0,0,0,1,0,0,1,1
"3480",145,1160,8,FALSE,3,0,1,1,0,0,1,1,0,1
"3481",146,1161,1,FALSE,1,0,1,0,0,0,1,0,1,0
"3482",146,1161,1,FALSE,2,1,0,0,0,0,1,1,1,0
"3483",146,1161,1,TRUE,3,0,1,1,0,0,1,1,0,0
"3484",146,1162,2,TRUE,1,0,1,0,1,0,0,0,0,0
"3485",146,1162,2,FALSE,2,0,0,0,1,0,1,1,1,0
"3486",146,1162,2,FALSE,3,0,1,1,0,0,1,1,0,0
"3487",146,1163,3,FALSE,1,0,0,0,0,1,0,0,0,0
"3488",146,1163,3,TRUE,2,1,0,0,1,1,0,1,0,0
"3489",146,1163,3,FALSE,3,0,1,1,0,0,1,1,0,0
"3490",146,1164,4,FALSE,1,0,0,0,1,0,1,0,1,0
"3491",146,1164,4,FALSE,2,0,0,0,0,0,0,1,0,0
"3492",146,1164,4,TRUE,3,0,1,1,0,0,1,1,0,0
"3493",146,1165,5,TRUE,1,0,1,0,0,0,1,1,0,0
"3494",146,1165,5,FALSE,2,1,0,1,0,0,0,0,1,0
"3495",146,1165,5,FALSE,3,0,1,1,0,0,1,1,0,0
"3496",146,1166,6,FALSE,1,0,0,1,0,0,1,0,0,0
"3497",146,1166,6,TRUE,2,0,0,0,0,0,0,1,1,0
"3498",146,1166,6,FALSE,3,0,1,1,0,0,1,1,0,0
"3499",146,1167,7,FALSE,1,0,0,1,0,0,1,1,0,0
"3500",146,1167,7,FALSE,2,1,0,0,0,0,1,0,0,0
"3501",146,1167,7,TRUE,3,0,1,1,0,0,1,1,0,0
"3502",146,1168,8,TRUE,1,0,1,1,0,1,0,1,1,0
"3503",146,1168,8,FALSE,2,0,0,0,0,1,0,0,1,0
"3504",146,1168,8,FALSE,3,0,1,1,0,0,1,1,0,0
"3505",147,1169,1,FALSE,1,0,1,0,0,0,1,0,1,1
"3506",147,1169,1,TRUE,2,1,0,0,0,0,1,1,1,1
"3507",147,1169,1,FALSE,3,0,1,1,0,0,1,1,0,1
"3508",147,1170,2,FALSE,1,0,1,0,1,0,0,0,0,1
"3509",147,1170,2,TRUE,2,0,0,0,1,0,1,1,1,1
"3510",147,1170,2,FALSE,3,0,1,1,0,0,1,1,0,1
"3511",147,1171,3,FALSE,1,0,0,0,0,1,0,0,0,1
"3512",147,1171,3,TRUE,2,1,0,0,1,1,0,1,0,1
"3513",147,1171,3,FALSE,3,0,1,1,0,0,1,1,0,1
"3514",147,1172,4,TRUE,1,0,0,0,1,0,1,0,1,1
"3515",147,1172,4,FALSE,2,0,0,0,0,0,0,1,0,1
"3516",147,1172,4,FALSE,3,0,1,1,0,0,1,1,0,1
"3517",147,1173,5,TRUE,1,0,1,0,0,0,1,1,0,1
"3518",147,1173,5,FALSE,2,1,0,1,0,0,0,0,1,1
"3519",147,1173,5,FALSE,3,0,1,1,0,0,1,1,0,1
"3520",147,1174,6,FALSE,1,0,0,1,0,0,1,0,0,1
"3521",147,1174,6,TRUE,2,0,0,0,0,0,0,1,1,1
"3522",147,1174,6,FALSE,3,0,1,1,0,0,1,1,0,1
"3523",147,1175,7,FALSE,1,0,0,1,0,0,1,1,0,1
"3524",147,1175,7,TRUE,2,1,0,0,0,0,1,0,0,1
"3525",147,1175,7,FALSE,3,0,1,1,0,0,1,1,0,1
"3526",147,1176,8,FALSE,1,0,1,1,0,1,0,1,1,1
"3527",147,1176,8,TRUE,2,0,0,0,0,1,0,0,1,1
"3528",147,1176,8,FALSE,3,0,1,1,0,0,1,1,0,1
"3529",148,1177,1,FALSE,1,0,1,0,0,0,1,0,1,1
"3530",148,1177,1,TRUE,2,1,0,0,0,0,1,1,1,1
"3531",148,1177,1,FALSE,3,0,1,1,0,0,1,1,0,1
"3532",148,1178,2,FALSE,1,0,1,0,1,0,0,0,0,1
"3533",148,1178,2,TRUE,2,0,0,0,1,0,1,1,1,1
"3534",148,1178,2,FALSE,3,0,1,1,0,0,1,1,0,1
"3535",148,1179,3,FALSE,1,0,0,0,0,1,0,0,0,1
"3536",148,1179,3,TRUE,2,1,0,0,1,1,0,1,0,1
"3537",148,1179,3,FALSE,3,0,1,1,0,0,1,1,0,1
"3538",148,1180,4,TRUE,1,0,0,0,1,0,1,0,1,1
"3539",148,1180,4,FALSE,2,0,0,0,0,0,0,1,0,1
"3540",148,1180,4,FALSE,3,0,1,1,0,0,1,1,0,1
"3541",148,1181,5,TRUE,1,0,1,0,0,0,1,1,0,1
"3542",148,1181,5,FALSE,2,1,0,1,0,0,0,0,1,1
"3543",148,1181,5,FALSE,3,0,1,1,0,0,1,1,0,1
"3544",148,1182,6,FALSE,1,0,0,1,0,0,1,0,0,1
"3545",148,1182,6,TRUE,2,0,0,0,0,0,0,1,1,1
"3546",148,1182,6,FALSE,3,0,1,1,0,0,1,1,0,1
"3547",148,1183,7,FALSE,1,0,0,1,0,0,1,1,0,1
"3548",148,1183,7,TRUE,2,1,0,0,0,0,1,0,0,1
"3549",148,1183,7,FALSE,3,0,1,1,0,0,1,1,0,1
"3550",148,1184,8,FALSE,1,0,1,1,0,1,0,1,1,1
"3551",148,1184,8,TRUE,2,0,0,0,0,1,0,0,1,1
"3552",148,1184,8,FALSE,3,0,1,1,0,0,1,1,0,1
"3553",149,1185,1,FALSE,1,0,1,0,0,0,1,0,1,1
"3554",149,1185,1,TRUE,2,1,0,0,0,0,1,1,1,1
"3555",149,1185,1,FALSE,3,0,1,1,0,0,1,1,0,1
"3556",149,1186,2,FALSE,1,0,1,0,1,0,0,0,0,1
"3557",149,1186,2,TRUE,2,0,0,0,1,0,1,1,1,1
"3558",149,1186,2,FALSE,3,0,1,1,0,0,1,1,0,1
"3559",149,1187,3,FALSE,1,0,0,0,0,1,0,0,0,1
"3560",149,1187,3,TRUE,2,1,0,0,1,1,0,1,0,1
"3561",149,1187,3,FALSE,3,0,1,1,0,0,1,1,0,1
"3562",149,1188,4,TRUE,1,0,0,0,1,0,1,0,1,1
"3563",149,1188,4,FALSE,2,0,0,0,0,0,0,1,0,1
"3564",149,1188,4,FALSE,3,0,1,1,0,0,1,1,0,1
"3565",149,1189,5,TRUE,1,0,1,0,0,0,1,1,0,1
"3566",149,1189,5,FALSE,2,1,0,1,0,0,0,0,1,1
"3567",149,1189,5,FALSE,3,0,1,1,0,0,1,1,0,1
"3568",149,1190,6,FALSE,1,0,0,1,0,0,1,0,0,1
"3569",149,1190,6,FALSE,2,0,0,0,0,0,0,1,1,1
"3570",149,1190,6,TRUE,3,0,1,1,0,0,1,1,0,1
"3571",149,1191,7,FALSE,1,0,0,1,0,0,1,1,0,1
"3572",149,1191,7,FALSE,2,1,0,0,0,0,1,0,0,1
"3573",149,1191,7,TRUE,3,0,1,1,0,0,1,1,0,1
"3574",149,1192,8,FALSE,1,0,1,1,0,1,0,1,1,1
"3575",149,1192,8,TRUE,2,0,0,0,0,1,0,0,1,1
"3576",149,1192,8,FALSE,3,0,1,1,0,0,1,1,0,1
"3577",150,1193,1,FALSE,1,0,1,0,0,0,1,0,1,1
"3578",150,1193,1,TRUE,2,1,0,0,0,0,1,1,1,1
"3579",150,1193,1,FALSE,3,0,1,1,0,0,1,1,0,1
"3580",150,1194,2,FALSE,1,0,1,0,1,0,0,0,0,1
"3581",150,1194,2,TRUE,2,0,0,0,1,0,1,1,1,1
"3582",150,1194,2,FALSE,3,0,1,1,0,0,1,1,0,1
"3583",150,1195,3,FALSE,1,0,0,0,0,1,0,0,0,1
"3584",150,1195,3,TRUE,2,1,0,0,1,1,0,1,0,1
"3585",150,1195,3,FALSE,3,0,1,1,0,0,1,1,0,1
"3586",150,1196,4,TRUE,1,0,0,0,1,0,1,0,1,1
"3587",150,1196,4,FALSE,2,0,0,0,0,0,0,1,0,1
"3588",150,1196,4,FALSE,3,0,1,1,0,0,1,1,0,1
"3589",150,1197,5,TRUE,1,0,1,0,0,0,1,1,0,1
"3590",150,1197,5,FALSE,2,1,0,1,0,0,0,0,1,1
"3591",150,1197,5,FALSE,3,0,1,1,0,0,1,1,0,1
"3592",150,1198,6,FALSE,1,0,0,1,0,0,1,0,0,1
"3593",150,1198,6,FALSE,2,0,0,0,0,0,0,1,1,1
"3594",150,1198,6,TRUE,3,0,1,1,0,0,1,1,0,1
"3595",150,1199,7,FALSE,1,0,0,1,0,0,1,1,0,1
"3596",150,1199,7,TRUE,2,1,0,0,0,0,1,0,0,1
"3597",150,1199,7,FALSE,3,0,1,1,0,0,1,1,0,1
"3598",150,1200,8,FALSE,1,0,1,1,0,1,0,1,1,1
"3599",150,1200,8,TRUE,2,0,0,0,0,1,0,0,1,1
"3600",150,1200,8,FALSE,3,0,1,1,0,0,1,1,0,1
"3601",151,1201,1,FALSE,1,0,1,0,0,0,1,0,1,1
"3602",151,1201,1,TRUE,2,1,0,0,0,0,1,1,1,1
"3603",151,1201,1,FALSE,3,0,1,1,0,0,1,1,0,1
"3604",151,1202,2,FALSE,1,0,1,0,1,0,0,0,0,1
"3605",151,1202,2,TRUE,2,0,0,0,1,0,1,1,1,1
"3606",151,1202,2,FALSE,3,0,1,1,0,0,1,1,0,1
"3607",151,1203,3,FALSE,1,0,0,0,0,1,0,0,0,1
"3608",151,1203,3,TRUE,2,1,0,0,1,1,0,1,0,1
"3609",151,1203,3,FALSE,3,0,1,1,0,0,1,1,0,1
"3610",151,1204,4,TRUE,1,0,0,0,1,0,1,0,1,1
"3611",151,1204,4,FALSE,2,0,0,0,0,0,0,1,0,1
"3612",151,1204,4,FALSE,3,0,1,1,0,0,1,1,0,1
"3613",151,1205,5,TRUE,1,0,1,0,0,0,1,1,0,1
"3614",151,1205,5,FALSE,2,1,0,1,0,0,0,0,1,1
"3615",151,1205,5,FALSE,3,0,1,1,0,0,1,1,0,1
"3616",151,1206,6,FALSE,1,0,0,1,0,0,1,0,0,1
"3617",151,1206,6,FALSE,2,0,0,0,0,0,0,1,1,1
"3618",151,1206,6,TRUE,3,0,1,1,0,0,1,1,0,1
"3619",151,1207,7,FALSE,1,0,0,1,0,0,1,1,0,1
"3620",151,1207,7,TRUE,2,1,0,0,0,0,1,0,0,1
"3621",151,1207,7,FALSE,3,0,1,1,0,0,1,1,0,1
"3622",151,1208,8,FALSE,1,0,1,1,0,1,0,1,1,1
"3623",151,1208,8,TRUE,2,0,0,0,0,1,0,0,1,1
"3624",151,1208,8,FALSE,3,0,1,1,0,0,1,1,0,1
"3625",152,1209,1,FALSE,1,0,1,0,0,0,1,0,1,1
"3626",152,1209,1,TRUE,2,1,0,0,0,0,1,1,1,1
"3627",152,1209,1,FALSE,3,0,1,1,0,0,1,1,0,1
"3628",152,1210,2,FALSE,1,0,1,0,1,0,0,0,0,1
"3629",152,1210,2,TRUE,2,0,0,0,1,0,1,1,1,1
"3630",152,1210,2,FALSE,3,0,1,1,0,0,1,1,0,1
"3631",152,1211,3,FALSE,1,0,0,0,0,1,0,0,0,1
"3632",152,1211,3,TRUE,2,1,0,0,1,1,0,1,0,1
"3633",152,1211,3,FALSE,3,0,1,1,0,0,1,1,0,1
"3634",152,1212,4,TRUE,1,0,0,0,1,0,1,0,1,1
"3635",152,1212,4,FALSE,2,0,0,0,0,0,0,1,0,1
"3636",152,1212,4,FALSE,3,0,1,1,0,0,1,1,0,1
"3637",152,1213,5,TRUE,1,0,1,0,0,0,1,1,0,1
"3638",152,1213,5,FALSE,2,1,0,1,0,0,0,0,1,1
"3639",152,1213,5,FALSE,3,0,1,1,0,0,1,1,0,1
"3640",152,1214,6,FALSE,1,0,0,1,0,0,1,0,0,1
"3641",152,1214,6,TRUE,2,0,0,0,0,0,0,1,1,1
"3642",152,1214,6,FALSE,3,0,1,1,0,0,1,1,0,1
"3643",152,1215,7,FALSE,1,0,0,1,0,0,1,1,0,1
"3644",152,1215,7,TRUE,2,1,0,0,0,0,1,0,0,1
"3645",152,1215,7,FALSE,3,0,1,1,0,0,1,1,0,1
"3646",152,1216,8,FALSE,1,0,1,1,0,1,0,1,1,1
"3647",152,1216,8,TRUE,2,0,0,0,0,1,0,0,1,1
"3648",152,1216,8,FALSE,3,0,1,1,0,0,1,1,0,1
"3649",153,1217,1,FALSE,1,0,1,0,0,0,1,0,1,0
"3650",153,1217,1,FALSE,2,1,0,0,0,0,1,1,1,0
"3651",153,1217,1,TRUE,3,0,1,1,0,0,1,1,0,0
"3652",153,1218,2,FALSE,1,0,1,0,1,0,0,0,0,0
"3653",153,1218,2,FALSE,2,0,0,0,1,0,1,1,1,0
"3654",153,1218,2,TRUE,3,0,1,1,0,0,1,1,0,0
"3655",153,1219,3,FALSE,1,0,0,0,0,1,0,0,0,0
"3656",153,1219,3,FALSE,2,1,0,0,1,1,0,1,0,0
"3657",153,1219,3,TRUE,3,0,1,1,0,0,1,1,0,0
"3658",153,1220,4,FALSE,1,0,0,0,1,0,1,0,1,0
"3659",153,1220,4,FALSE,2,0,0,0,0,0,0,1,0,0
"3660",153,1220,4,TRUE,3,0,1,1,0,0,1,1,0,0
"3661",153,1221,5,FALSE,1,0,1,0,0,0,1,1,0,0
"3662",153,1221,5,FALSE,2,1,0,1,0,0,0,0,1,0
"3663",153,1221,5,TRUE,3,0,1,1,0,0,1,1,0,0
"3664",153,1222,6,FALSE,1,0,0,1,0,0,1,0,0,0
"3665",153,1222,6,FALSE,2,0,0,0,0,0,0,1,1,0
"3666",153,1222,6,TRUE,3,0,1,1,0,0,1,1,0,0
"3667",153,1223,7,FALSE,1,0,0,1,0,0,1,1,0,0
"3668",153,1223,7,FALSE,2,1,0,0,0,0,1,0,0,0
"3669",153,1223,7,TRUE,3,0,1,1,0,0,1,1,0,0
"3670",153,1224,8,FALSE,1,0,1,1,0,1,0,1,1,0
"3671",153,1224,8,FALSE,2,0,0,0,0,1,0,0,1,0
"3672",153,1224,8,TRUE,3,0,1,1,0,0,1,1,0,0
"3673",154,1225,1,FALSE,1,0,1,0,0,0,1,0,1,0
"3674",154,1225,1,TRUE,2,1,0,0,0,0,1,1,1,0
"3675",154,1225,1,FALSE,3,0,1,1,0,0,1,1,0,0
"3676",154,1226,2,FALSE,1,0,1,0,1,0,0,0,0,0
"3677",154,1226,2,TRUE,2,0,0,0,1,0,1,1,1,0
"3678",154,1226,2,FALSE,3,0,1,1,0,0,1,1,0,0
"3679",154,1227,3,FALSE,1,0,0,0,0,1,0,0,0,0
"3680",154,1227,3,TRUE,2,1,0,0,1,1,0,1,0,0
"3681",154,1227,3,FALSE,3,0,1,1,0,0,1,1,0,0
"3682",154,1228,4,FALSE,1,0,0,0,1,0,1,0,1,0
"3683",154,1228,4,FALSE,2,0,0,0,0,0,0,1,0,0
"3684",154,1228,4,TRUE,3,0,1,1,0,0,1,1,0,0
"3685",154,1229,5,TRUE,1,0,1,0,0,0,1,1,0,0
"3686",154,1229,5,FALSE,2,1,0,1,0,0,0,0,1,0
"3687",154,1229,5,FALSE,3,0,1,1,0,0,1,1,0,0
"3688",154,1230,6,FALSE,1,0,0,1,0,0,1,0,0,0
"3689",154,1230,6,FALSE,2,0,0,0,0,0,0,1,1,0
"3690",154,1230,6,TRUE,3,0,1,1,0,0,1,1,0,0
"3691",154,1231,7,FALSE,1,0,0,1,0,0,1,1,0,0
"3692",154,1231,7,FALSE,2,1,0,0,0,0,1,0,0,0
"3693",154,1231,7,TRUE,3,0,1,1,0,0,1,1,0,0
"3694",154,1232,8,TRUE,1,0,1,1,0,1,0,1,1,0
"3695",154,1232,8,FALSE,2,0,0,0,0,1,0,0,1,0
"3696",154,1232,8,FALSE,3,0,1,1,0,0,1,1,0,0
"3697",155,1233,1,TRUE,1,0,1,0,0,0,1,0,1,1
"3698",155,1233,1,FALSE,2,1,0,0,0,0,1,1,1,1
"3699",155,1233,1,FALSE,3,0,1,1,0,0,1,1,0,1
"3700",155,1234,2,FALSE,1,0,1,0,1,0,0,0,0,1
"3701",155,1234,2,TRUE,2,0,0,0,1,0,1,1,1,1
"3702",155,1234,2,FALSE,3,0,1,1,0,0,1,1,0,1
"3703",155,1235,3,FALSE,1,0,0,0,0,1,0,0,0,1
"3704",155,1235,3,TRUE,2,1,0,0,1,1,0,1,0,1
"3705",155,1235,3,FALSE,3,0,1,1,0,0,1,1,0,1
"3706",155,1236,4,TRUE,1,0,0,0,1,0,1,0,1,1
"3707",155,1236,4,FALSE,2,0,0,0,0,0,0,1,0,1
"3708",155,1236,4,FALSE,3,0,1,1,0,0,1,1,0,1
"3709",155,1237,5,TRUE,1,0,1,0,0,0,1,1,0,1
"3710",155,1237,5,FALSE,2,1,0,1,0,0,0,0,1,1
"3711",155,1237,5,FALSE,3,0,1,1,0,0,1,1,0,1
"3712",155,1238,6,FALSE,1,0,0,1,0,0,1,0,0,1
"3713",155,1238,6,FALSE,2,0,0,0,0,0,0,1,1,1
"3714",155,1238,6,TRUE,3,0,1,1,0,0,1,1,0,1
"3715",155,1239,7,FALSE,1,0,0,1,0,0,1,1,0,1
"3716",155,1239,7,FALSE,2,1,0,0,0,0,1,0,0,1
"3717",155,1239,7,TRUE,3,0,1,1,0,0,1,1,0,1
"3718",155,1240,8,FALSE,1,0,1,1,0,1,0,1,1,1
"3719",155,1240,8,TRUE,2,0,0,0,0,1,0,0,1,1
"3720",155,1240,8,FALSE,3,0,1,1,0,0,1,1,0,1
"3721",156,1241,1,FALSE,1,0,1,0,0,0,1,0,1,0
"3722",156,1241,1,TRUE,2,1,0,0,0,0,1,1,1,0
"3723",156,1241,1,FALSE,3,0,1,1,0,0,1,1,0,0
"3724",156,1242,2,FALSE,1,0,1,0,1,0,0,0,0,0
"3725",156,1242,2,FALSE,2,0,0,0,1,0,1,1,1,0
"3726",156,1242,2,TRUE,3,0,1,1,0,0,1,1,0,0
"3727",156,1243,3,FALSE,1,0,0,0,0,1,0,0,0,0
"3728",156,1243,3,TRUE,2,1,0,0,1,1,0,1,0,0
"3729",156,1243,3,FALSE,3,0,1,1,0,0,1,1,0,0
"3730",156,1244,4,FALSE,1,0,0,0,1,0,1,0,1,0
"3731",156,1244,4,FALSE,2,0,0,0,0,0,0,1,0,0
"3732",156,1244,4,TRUE,3,0,1,1,0,0,1,1,0,0
"3733",156,1245,5,FALSE,1,0,1,0,0,0,1,1,0,0
"3734",156,1245,5,TRUE,2,1,0,1,0,0,0,0,1,0
"3735",156,1245,5,FALSE,3,0,1,1,0,0,1,1,0,0
"3736",156,1246,6,FALSE,1,0,0,1,0,0,1,0,0,0
"3737",156,1246,6,FALSE,2,0,0,0,0,0,0,1,1,0
"3738",156,1246,6,TRUE,3,0,1,1,0,0,1,1,0,0
"3739",156,1247,7,FALSE,1,0,0,1,0,0,1,1,0,0
"3740",156,1247,7,TRUE,2,1,0,0,0,0,1,0,0,0
"3741",156,1247,7,FALSE,3,0,1,1,0,0,1,1,0,0
"3742",156,1248,8,TRUE,1,0,1,1,0,1,0,1,1,0
"3743",156,1248,8,FALSE,2,0,0,0,0,1,0,0,1,0
"3744",156,1248,8,FALSE,3,0,1,1,0,0,1,1,0,0
"3745",157,1249,1,TRUE,1,0,1,0,0,0,1,0,1,1
"3746",157,1249,1,FALSE,2,1,0,0,0,0,1,1,1,1
"3747",157,1249,1,FALSE,3,0,1,1,0,0,1,1,0,1
"3748",157,1250,2,FALSE,1,0,1,0,1,0,0,0,0,1
"3749",157,1250,2,TRUE,2,0,0,0,1,0,1,1,1,1
"3750",157,1250,2,FALSE,3,0,1,1,0,0,1,1,0,1
"3751",157,1251,3,FALSE,1,0,0,0,0,1,0,0,0,1
"3752",157,1251,3,TRUE,2,1,0,0,1,1,0,1,0,1
"3753",157,1251,3,FALSE,3,0,1,1,0,0,1,1,0,1
"3754",157,1252,4,TRUE,1,0,0,0,1,0,1,0,1,1
"3755",157,1252,4,FALSE,2,0,0,0,0,0,0,1,0,1
"3756",157,1252,4,FALSE,3,0,1,1,0,0,1,1,0,1
"3757",157,1253,5,TRUE,1,0,1,0,0,0,1,1,0,1
"3758",157,1253,5,FALSE,2,1,0,1,0,0,0,0,1,1
"3759",157,1253,5,FALSE,3,0,1,1,0,0,1,1,0,1
"3760",157,1254,6,FALSE,1,0,0,1,0,0,1,0,0,1
"3761",157,1254,6,TRUE,2,0,0,0,0,0,0,1,1,1
"3762",157,1254,6,FALSE,3,0,1,1,0,0,1,1,0,1
"3763",157,1255,7,FALSE,1,0,0,1,0,0,1,1,0,1
"3764",157,1255,7,TRUE,2,1,0,0,0,0,1,0,0,1
"3765",157,1255,7,FALSE,3,0,1,1,0,0,1,1,0,1
"3766",157,1256,8,FALSE,1,0,1,1,0,1,0,1,1,1
"3767",157,1256,8,TRUE,2,0,0,0,0,1,0,0,1,1
"3768",157,1256,8,FALSE,3,0,1,1,0,0,1,1,0,1
"3769",158,1257,1,FALSE,1,0,1,0,0,0,1,0,1,1
"3770",158,1257,1,TRUE,2,1,0,0,0,0,1,1,1,1
"3771",158,1257,1,FALSE,3,0,1,1,0,0,1,1,0,1
"3772",158,1258,2,FALSE,1,0,1,0,1,0,0,0,0,1
"3773",158,1258,2,TRUE,2,0,0,0,1,0,1,1,1,1
"3774",158,1258,2,FALSE,3,0,1,1,0,0,1,1,0,1
"3775",158,1259,3,FALSE,1,0,0,0,0,1,0,0,0,1
"3776",158,1259,3,TRUE,2,1,0,0,1,1,0,1,0,1
"3777",158,1259,3,FALSE,3,0,1,1,0,0,1,1,0,1
"3778",158,1260,4,TRUE,1,0,0,0,1,0,1,0,1,1
"3779",158,1260,4,FALSE,2,0,0,0,0,0,0,1,0,1
"3780",158,1260,4,FALSE,3,0,1,1,0,0,1,1,0,1
"3781",158,1261,5,TRUE,1,0,1,0,0,0,1,1,0,1
"3782",158,1261,5,FALSE,2,1,0,1,0,0,0,0,1,1
"3783",158,1261,5,FALSE,3,0,1,1,0,0,1,1,0,1
"3784",158,1262,6,FALSE,1,0,0,1,0,0,1,0,0,1
"3785",158,1262,6,TRUE,2,0,0,0,0,0,0,1,1,1
"3786",158,1262,6,FALSE,3,0,1,1,0,0,1,1,0,1
"3787",158,1263,7,FALSE,1,0,0,1,0,0,1,1,0,1
"3788",158,1263,7,TRUE,2,1,0,0,0,0,1,0,0,1
"3789",158,1263,7,FALSE,3,0,1,1,0,0,1,1,0,1
"3790",158,1264,8,FALSE,1,0,1,1,0,1,0,1,1,1
"3791",158,1264,8,TRUE,2,0,0,0,0,1,0,0,1,1
"3792",158,1264,8,FALSE,3,0,1,1,0,0,1,1,0,1
"3793",159,1265,1,FALSE,1,0,1,0,0,0,1,0,1,0
"3794",159,1265,1,TRUE,2,1,0,0,0,0,1,1,1,0
"3795",159,1265,1,FALSE,3,0,1,1,0,0,1,1,0,0
"3796",159,1266,2,FALSE,1,0,1,0,1,0,0,0,0,0
"3797",159,1266,2,FALSE,2,0,0,0,1,0,1,1,1,0
"3798",159,1266,2,TRUE,3,0,1,1,0,0,1,1,0,0
"3799",159,1267,3,FALSE,1,0,0,0,0,1,0,0,0,0
"3800",159,1267,3,FALSE,2,1,0,0,1,1,0,1,0,0
"3801",159,1267,3,TRUE,3,0,1,1,0,0,1,1,0,0
"3802",159,1268,4,FALSE,1,0,0,0,1,0,1,0,1,0
"3803",159,1268,4,FALSE,2,0,0,0,0,0,0,1,0,0
"3804",159,1268,4,TRUE,3,0,1,1,0,0,1,1,0,0
"3805",159,1269,5,FALSE,1,0,1,0,0,0,1,1,0,0
"3806",159,1269,5,TRUE,2,1,0,1,0,0,0,0,1,0
"3807",159,1269,5,FALSE,3,0,1,1,0,0,1,1,0,0
"3808",159,1270,6,FALSE,1,0,0,1,0,0,1,0,0,0
"3809",159,1270,6,TRUE,2,0,0,0,0,0,0,1,1,0
"3810",159,1270,6,FALSE,3,0,1,1,0,0,1,1,0,0
"3811",159,1271,7,TRUE,1,0,0,1,0,0,1,1,0,0
"3812",159,1271,7,FALSE,2,1,0,0,0,0,1,0,0,0
"3813",159,1271,7,FALSE,3,0,1,1,0,0,1,1,0,0
"3814",159,1272,8,TRUE,1,0,1,1,0,1,0,1,1,0
"3815",159,1272,8,FALSE,2,0,0,0,0,1,0,0,1,0
"3816",159,1272,8,FALSE,3,0,1,1,0,0,1,1,0,0
"3817",160,1273,1,FALSE,1,0,1,0,0,0,1,0,1,1
"3818",160,1273,1,TRUE,2,1,0,0,0,0,1,1,1,1
